inverter_id,sigma_key,sigma,fallback_sigma
INV 01.02.011,100-250|45-60,0.02309877063923621,0.07125992228639176
INV 01.02.011,100-250|60+,0.015,0.0673664286422456
INV 01.02.011,100-250|8-18,0.03221538903127505,0.0662825619660865
INV 01.02.011,250-450|18-30,0.04279031038068336,0.0700468458097912
INV 01.02.011,250-450|30-45,0.04582974315780563,0.06917587346588178
INV 01.02.011,250-450|45-60,0.05986296356467669,0.08101765765037579
INV 01.02.011,250-450|60+,0.04270927740035186,0.06521230971553899
INV 01.02.011,250-450|8-18,0.05349076606256269,0.11925212247323011
INV 01.02.011,450-650|18-30,0.07454867137130186,0.12203725465125263
INV 01.02.011,450-650|30-45,0.051470311706218276,0.05909096200044332
INV 01.02.011,450-650|45-60,0.07663986391002152,0.085343159973493
INV 01.02.011,450-650|60+,0.06350415107280083,0.07228462437039743
INV 01.02.011,450-650|8-18,0.03867755999119548,0.18183269011939837
INV 01.02.011,650-850|18-30,0.07772736758000498,0.15902162003354112
INV 01.02.011,650-850|30-45,0.09250214652931475,0.08104686135868523
INV 01.02.011,650-850|45-60,0.06866122475746525,0.07958918689178723
INV 01.02.011,650-850|60+,0.09480509825317386,0.1017849294143649
INV 01.02.011,850+|18-30,0.04905649849282011,0.13987822772377745
INV 01.02.011,850+|30-45,0.05352342662759036,0.06673062002958337
INV 01.02.011,850+|45-60,0.05449703225785372,0.07094266182503936
INV 01.02.011,850+|60+,0.061102070863360516,0.05854999629814949
INV 01.02.012,100-250|18-30,0.023825182113024954,0.07136051321914332
INV 01.02.012,100-250|30-45,0.0221313322850043,0.07149839424903531
INV 01.02.012,100-250|45-60,0.02343982118205444,0.07125992228639176
INV 01.02.012,100-250|60+,0.015,0.0673664286422456
INV 01.02.012,100-250|8-18,0.029270513003922288,0.0662825619660865
INV 01.02.012,250-450|18-30,0.04037973215857243,0.0700468458097912
INV 01.02.012,250-450|30-45,0.04494413595916563,0.06917587346588178
INV 01.02.012,250-450|45-60,0.06176799994669942,0.08101765765037579
INV 01.02.012,250-450|60+,0.0432989029000181,0.06521230971553899
INV 01.02.012,250-450|8-18,0.06232667601899948,0.11925212247323011
INV 01.02.012,450-650|18-30,0.06018863513075979,0.12203725465125263
INV 01.02.012,450-650|30-45,0.04809909762907514,0.05909096200044332
INV 01.02.012,450-650|45-60,0.07570836242146281,0.085343159973493
INV 01.02.012,450-650|60+,0.061603033135388806,0.07228462437039743
INV 01.02.012,450-650|8-18,0.07280948972547008,0.18183269011939837
INV 01.02.012,650-850|18-30,0.05465969079996536,0.15902162003354112
INV 01.02.012,650-850|30-45,0.044992207239903166,0.08104686135868523
INV 01.02.012,650-850|45-60,0.06641432675213285,0.07958918689178723
INV 01.02.012,650-850|60+,0.09200545896696645,0.1017849294143649
INV 01.02.012,850+|18-30,0.045675787645818845,0.13987822772377745
INV 01.02.012,850+|30-45,0.03687169292130175,0.06673062002958337
INV 01.02.012,850+|45-60,0.05128325266738062,0.07094266182503936
INV 01.02.012,850+|60+,0.056624602896654504,0.05854999629814949
INV 01.02.013,100-250|18-30,0.020373649697238327,0.07136051321914332
INV 01.02.013,100-250|30-45,0.02203582999064211,0.07149839424903531
INV 01.02.013,100-250|45-60,0.023442201534236064,0.07125992228639176
INV 01.02.013,100-250|60+,0.015,0.0673664286422456
INV 01.02.013,100-250|8-18,0.026145409214593417,0.0662825619660865
INV 01.02.013,250-450|18-30,0.029866608578790643,0.0700468458097912
INV 01.02.013,250-450|30-45,0.04491911318079059,0.06917587346588178
INV 01.02.013,250-450|45-60,0.0610969152867747,0.08101765765037579
INV 01.02.013,250-450|60+,0.043551501202173694,0.06521230971553899
INV 01.02.013,250-450|8-18,0.05292427958036338,0.11925212247323011
INV 01.02.013,450-650|18-30,0.07120942094663879,0.12203725465125263
INV 01.02.013,450-650|30-45,0.048124187720038285,0.05909096200044332
INV 01.02.013,450-650|45-60,0.07619161570591698,0.085343159973493
INV 01.02.013,450-650|60+,0.06241480959566758,0.07228462437039743
INV 01.02.013,450-650|8-18,0.07534022301655449,0.18183269011939837
INV 01.02.013,650-850|18-30,0.04306856153312205,0.15902162003354112
INV 01.02.013,650-850|30-45,0.05409139562311154,0.08104686135868523
INV 01.02.013,650-850|45-60,0.06728126163344837,0.07958918689178723
INV 01.02.013,650-850|60+,0.09276901541542493,0.1017849294143649
INV 01.02.013,850+|18-30,0.05665265083957457,0.13987822772377745
INV 01.02.013,850+|30-45,0.04879858662325637,0.06673062002958337
INV 01.02.013,850+|45-60,0.05270878232115522,0.07094266182503936
INV 01.02.013,850+|60+,0.058966165996953424,0.05854999629814949
INV 01.02.014,100-250|18-30,0.020492474964779638,0.07136051321914332
INV 01.02.014,100-250|30-45,0.022908386912310817,0.07149839424903531
INV 01.02.014,100-250|45-60,0.02236589726558836,0.07125992228639176
INV 01.02.014,100-250|60+,0.01596372062193335,0.0673664286422456
INV 01.02.014,100-250|8-18,0.020965697485469042,0.0662825619660865
INV 01.02.014,250-450|18-30,0.03179245919797837,0.0700468458097912
INV 01.02.014,250-450|30-45,0.047287847183812064,0.06917587346588178
INV 01.02.014,250-450|45-60,0.06413470504616686,0.08101765765037579
INV 01.02.014,250-450|60+,0.04282410143389828,0.06521230971553899
INV 01.02.014,250-450|8-18,0.04214775782815692,0.11925212247323011
