date,year,expected_kwh,actual_kwh,lost_kwh,curtailment_kwh,strong_samples,outage_samples,slow_degradation_samples,fast_degradation_samples,error_samples,explained_fault_samples
2019-10-28,2019,2495.5552645700877,2484.216,257.1742837841119,0.0,37,0,75,1012,0,0
2019-10-29,2019,1283.4326685053334,1308.0764,99.90809510746341,0.0,13,0,46,814,0,0
2019-10-30,2019,3039.297899253472,2882.5015,401.1888643775156,0.0,87,0,142,1001,0,0
2019-10-31,2019,2376.726263649389,2203.8496,388.6635958441484,0.0,55,0,149,736,0,0
2019-11-01,2019,2798.431728677194,2641.369,327.29885583174223,0.0,38,0,136,946,0,0
2019-11-02,2019,989.249094398144,979.9379,66.1405013908783,0.0,1,0,23,864,0,0
2019-11-03,2019,550.4047403436133,564.7977,15.540807336753035,0.0,0,0,3,504,0,0
2019-11-04,2019,984.6596360858069,947.106,82.73914036700403,0.0,47,0,37,660,0,0
2019-11-05,2019,1244.2559797503268,1197.7921,106.90008712083262,0.0,21,0,47,768,0,0
2019-11-06,2019,1133.0993595907116,1060.3018,135.19713670474187,0.0,25,0,59,756,0,0
2019-11-07,2019,2656.3078050893405,2163.9778,642.9820298599118,0.0,251,0,227,1066,0,0
2019-11-08,2019,457.97264202474366,465.32043,18.891675973692106,0.0,0,0,5,364,0,0
2019-11-09,2019,18.2241128308875,18.650076,0.5308818591139384,0.0,0,0,0,26,0,0
2019-11-10,2019,2598.053376325485,2175.9453,538.7130249498728,0.0,184,0,209,1092,0,0
2019-11-11,2019,1267.5198547733946,1151.9886,146.87636017004132,0.0,60,0,59,966,0,0
2019-11-12,2019,55.6323387368173,56.05725,1.681164211764264,0.0,0,0,0,84,0,0
2019-11-13,2019,142.3874194316342,143.2359,4.1855529233774735,0.0,0,0,0,196,0,0
2019-11-14,2019,2216.1488563278554,1856.4767,517.4484453585288,0.0,198,0,232,1134,0,0
2019-11-15,2019,981.4895456292056,975.647,74.63610729659476,0.0,10,0,64,750,0,0
2019-11-16,2019,950.0872708348033,502.03336,480.83859061147314,0.0,640,242,115,630,748,675
2019-11-17,2019,919.7021614292404,917.1576,58.13927606741901,0.0,2,0,24,780,0,0
2019-11-18,2019,50.5603406961572,50.430336,6.974960733094315,0.0,0,0,3,60,0,0
2019-11-19,2019,1542.8347996526352,1310.3932,364.9616746919541,0.0,159,0,182,1088,0,0
2019-11-21,2019,165.5407775079378,174.796,2.20138553004302,0.0,0,0,0,255,0,0
2019-11-22,2019,1326.6597775320076,1338.5002,169.37317519650128,0.0,7,0,93,1207,0,0
2019-11-23,2019,122.58356410804711,126.37661,3.2429131307841526,0.0,0,0,0,170,0,0
2019-11-24,2019,1299.8696742961486,1355.7168,127.03886844746776,0.0,0,0,51,1105,0,0
2019-11-25,2019,8.721288546787557,0.0,8.721288546787557,0.0,33,0,3,17,44,41
2019-11-27,2019,161.04859412783927,174.26129,2.5729516977767006,0.0,0,0,0,312,0,0
2019-11-28,2019,746.0450035343509,815.1932,60.538396627235514,0.0,0,0,7,748,0,0
2019-11-29,2019,1028.440700627418,1076.3035,144.99969313661873,0.0,2,0,37,900,0,0
2019-11-30,2019,1044.7203865658198,1187.5803,57.729323479223424,0.0,0,0,17,980,0,0
2019-12-01,2019,1375.6673752513052,1554.9421,86.53720346324883,0.0,0,0,35,1120,0,0
2019-12-03,2019,950.4902038646721,1132.3812,23.585996790470176,0.0,0,0,0,1100,0,0
2019-12-04,2019,2405.134533239436,2352.2249,474.2077481282466,0.0,66,0,140,1360,0,0
2019-12-05,2019,2166.7627470590432,2175.7124,360.8077187646068,0.0,23,0,105,1320,0,0
2019-12-06,2019,2141.780623870817,2222.9624,333.5349776417142,0.0,25,0,101,1386,0,0
2019-12-08,2019,668.7594074838026,789.05963,24.725966397667197,0.0,0,0,1,756,0,0
2019-12-09,2019,396.52214658786966,416.30438,55.56174730293883,0.0,0,0,23,483,0,0
2019-12-10,2019,1351.1143206236266,1380.6073,182.51382861242072,0.0,10,0,65,900,0,0
2019-12-11,2019,1210.3048458481628,1410.4512,93.05826054852285,0.0,1,0,51,975,0,0
2019-12-12,2019,98.4569101110609,112.31493,0.8061175052699633,0.0,0,0,0,168,0,0
2019-12-13,2019,215.8616986462433,233.57265,5.326070803063129,0.0,0,0,0,315,0,0
2019-12-14,2019,9.814577849078582,13.270759,0.9491734153147025,0.0,0,0,3,21,0,0
2019-12-15,2019,25.499062044330483,28.71736,1.241145247918358,0.0,0,0,0,42,0,0
2019-12-16,2019,531.2262277559417,636.5667,34.12022329756548,0.0,0,0,7,798,0,0
2019-12-17,2019,972.4800632589129,1382.2834,46.4328350426899,0.0,0,0,20,1323,0,0
2019-12-19,2019,334.478687789713,472.19293,15.749135205430541,0.0,0,0,4,504,0,0
2019-12-20,2019,1571.6718262977233,1742.7933,246.90575863207343,0.0,0,0,93,1488,0,0
2019-12-21,2019,1089.6490032199567,1126.003,212.85422216385024,0.0,12,0,50,966,0,0
2019-12-22,2019,675.667713455122,907.4452,9.602180868610644,0.0,0,0,2,1219,0,0
2019-12-23,2019,285.2649166944712,380.7797,2.600548850074265,0.0,0,0,0,460,0,0
2019-12-24,2019,712.2582164176638,870.0389,44.01161605790945,0.0,0,0,10,966,0,0
2019-12-25,2019,24.514114858295972,31.117735,0.006960320575543336,0.0,0,0,0,46,0,0
2019-12-26,2019,209.21313179967922,234.80986,1.874459036976569,0.0,0,0,0,345,0,0
2019-12-29,2019,2100.2365358275697,1869.2042,531.7858753276643,0.0,60,0,431,1350,0,0
2019-12-30,2019,1153.6108987573407,1258.6017,86.24554624914948,0.0,1,0,18,1104,0,0
2019-12-31,2019,51.59764564639082,53.12694,2.5229240579087833,0.0,0,0,0,96,0,0
2020-01-01,2020,1610.0568109502153,1584.0701,267.85092381292765,0.0,4,0,140,1450,0,0
2020-01-02,2020,1666.8083895041511,2230.7383,290.3495471989284,0.0,20,0,66,1664,0,0
2020-01-03,2020,19.59222761833505,29.92091,0.044522073531994624,0.0,0,0,0,52,0,0
2020-01-04,2020,108.88897474773754,187.55399,0.23910395956343183,0.0,0,0,0,312,0,0
2020-01-05,2020,480.77912569117933,1008.1786,13.800039743035038,0.0,0,0,0,1248,0,0
2020-01-07,2020,11.287094090505354,26.496008,0.0,0.0,0,0,0,52,0,0
2020-01-08,2020,5.5163760517074545,13.9713,0.0,0.0,0,0,0,26,0,0
2020-01-10,2020,333.44667738161667,631.6723,0.6903450111209544,0.0,0,0,0,884,0,0
2020-01-11,2020,248.04109314186834,508.38507,9.47916886945209,0.0,0,0,4,624,0,0
2020-01-12,2020,953.962910694999,2093.6646,53.6319474758009,0.0,0,0,26,1768,0,0
2020-01-13,2020,280.3024359209785,623.6119,0.0,0.0,0,0,0,884,0,0
2020-01-14,2020,740.3813624409137,1647.9371,24.839969611752757,0.0,0,0,13,1560,0,0
2020-01-15,2020,324.8298657454308,763.3857,3.409002389022757,0.0,0,0,0,1300,0,0
2020-01-16,2020,1217.5070529572563,2152.8877,152.5890467511908,0.0,0,0,22,1586,0,0
2020-01-17,2020,1125.9580599973199,2357.7258,86.83215419674197,0.0,0,0,34,1872,0,0
2020-01-18,2020,60.50762987450775,156.92902,0.0,0.0,0,0,0,286,0,0
2020-01-20,2020,473.0573846132503,1212.6816,7.412439534835068,0.0,0,0,4,1534,0,0
2020-01-21,2020,1329.762928925085,2793.5178,192.98305992431813,0.0,0,0,22,1875,0,0
2020-01-22,2020,57.95897209863814,304.14682,0.0,0.0,0,0,0,400,0,0
2020-01-23,2020,118.13590039741018,259.67627,0.0,0.0,0,0,0,450,0,0
2020-01-24,2020,1490.7141940509216,2937.268,181.93919417363048,0.0,0,0,22,1925,0,0
2020-01-25,2020,193.41208232151286,1146.5101,0.3473510898469758,0.0,0,0,0,1125,0,0
2020-01-26,2020,483.2696173351488,1566.6827,0.7169829264217988,0.0,0,0,0,1350,0,0
2020-01-27,2020,1030.4931488474328,2698.4663,30.36994580668892,0.0,0,0,2,1817,0,0
2020-01-28,2020,300.71100371859546,584.4548,2.8049465233479274,0.0,0,0,0,696,0,0
2020-01-29,2020,162.18674618210588,347.839,0.08125778344420423,0.0,0,0,0,528,0,0
2020-01-30,2020,123.89132284658868,229.72905,0.0,0.0,0,0,0,272,0,0
2020-01-31,2020,513.9136825297026,917.7306,0.6522901151905757,0.0,0,0,2,1176,0,0
2020-02-01,2020,625.1501199355826,1176.689,4.849978674220954,0.0,0,0,2,1320,0,0
2020-02-02,2020,517.9888307226142,1006.01056,0.17113901653586563,0.0,0,0,0,1176,0,0
2020-02-03,2020,161.0955015404722,329.5539,0.0,0.0,0,0,0,360,0,0
2020-02-04,2020,708.5936566631383,875.13617,32.075926169208344,0.0,1,0,8,744,0,0
2020-02-05,2020,1247.942015534569,1407.8922,108.45886910422591,0.0,14,0,26,1104,0,0
2020-02-06,2020,368.4812518416893,423.56094,2.010053606209973,0.0,0,0,0,552,0,0
2020-02-08,2020,3902.2855385679954,4376.409,429.0808041214844,0.0,10,0,210,2045,28,0
2020-02-09,2020,3552.7040744540914,3963.0437,285.3438053345751,0.0,4,0,125,1958,0,0
2020-02-10,2020,879.3807500139544,894.4426,45.87857437449604,0.0,4,0,6,1012,0,0
2020-02-11,2020,2607.743806583443,1413.558,1347.5181860575944,0.0,1407,1187,101,1672,2210,1716
2020-02-12,2020,1588.9630312944366,1362.0752,342.05337916136745,0.0,604,14,47,1134,716,493
2020-02-13,2020,2434.7532183236926,2335.8928,260.6970095052502,0.0,31,0,109,1617,0,0
2020-02-14,2020,39.4458503361345,39.948917,2.517678852490205,0.0,0,0,0,42,0,0
2020-02-15,2020,3195.2199904087147,3217.9646,184.39169888250106,0.0,6,0,39,1890,0,0
2020-02-16,2020,262.1533130407775,258.66718,13.420943744288051,0.0,3,0,0,315,0,0
2020-02-17,2020,197.71008708826395,194.27103,9.468340925773417,0.0,0,0,0,294,0,0
2020-02-18,2020,2946.284835673773,2699.496,457.72308694081613,0.0,340,0,153,1512,0,0
2020-02-19,2020,615.272946862481,610.43695,36.845180919303985,0.0,4,0,3,693,0,0
2020-02-20,2020,1671.642513417499,1695.3279,75.03477033772397,0.0,6,0,19,1628,0,0
2020-02-21,2020,720.693826142413,731.2869,20.37526363635938,0.0,0,0,0,880,0,0
2020-02-22,2020,2404.491586149232,2325.1802,190.47581238083572,0.0,34,0,55,1562,0,0
2020-02-23,2020,134.06935877594137,131.41702,7.181532676898694,0.0,0,0,0,198,0,0
2020-02-24,2020,2243.8026585765647,2271.0786,95.81106673681056,0.0,41,0,9,1533,0,0
2020-02-25,2020,1267.8942715468572,1225.0874,98.61744007129718,0.0,45,0,50,1260,0,0
2020-02-26,2020,1850.3384289374183,1839.3534,114.20694395821752,0.0,79,0,33,1344,0,0
2020-02-27,2020,2492.129049908387,2388.207,215.98592317708903,0.0,69,0,86,1870,0,0
2020-02-28,2020,1945.4466409771203,1891.5487,172.62695074823583,0.0,141,0,58,1344,0,0
2020-02-29,2020,2544.058932149792,2526.7957,129.43997933455847,0.0,3,0,68,1539,1,0
2020-03-01,2020,2712.4604414040623,2697.826,190.95744919701946,0.0,53,0,47,2184,0,0
2020-03-02,2020,2809.1050140578654,2762.3457,228.73123782988299,0.0,49,0,128,1742,0,0
2020-03-04,2020,4927.395567483203,4639.2207,619.2004733261614,0.0,284,0,382,2573,0,0
2020-03-05,2020,6180.478363005732,6960.7236,477.61317145863427,0.0,40,0,320,2912,0,0
2020-03-06,2020,1465.3170189529917,1817.1178,7.491823261681338,0.0,0,0,2,1458,0,0
2020-03-07,2020,870.5260717067525,872.6686,27.86423515954664,0.0,0,0,0,1131,0,0
2020-03-08,2020,4584.196749365663,4340.691,422.7274241195012,0.0,143,0,175,3120,0,0
2020-03-09,2020,1797.9005900956738,1770.9797,77.46339938162903,0.0,0,0,3,2464,0,0
2020-03-10,2020,1356.0166988278534,1341.8038,54.49176017279716,0.0,18,0,4,1953,0,0
2020-03-11,2020,2378.1009499759894,2369.715,84.66336545066318,0.0,0,0,0,2604,0,0
2020-03-12,2020,2345.4869440463694,2178.2168,259.3929830429515,0.0,109,0,75,2208,0,0
2020-03-13,2020,4098.931070179077,3866.0022,416.35415353877437,0.0,225,0,172,3199,0,0
2020-03-14,2020,9208.348837602854,9313.203,345.51688410972434,0.0,63,0,156,3763,0,0
2020-03-15,2020,8648.298637175365,8885.708,188.86779790163666,0.0,45,0,54,3670,1,0
2020-03-16,2020,8240.061726699438,8501.31,128.6668620244961,0.0,2,0,60,3684,0,0
2020-03-17,2020,5547.92261201458,5538.204,202.73957429792338,0.0,46,0,16,3191,0,0
2020-03-18,2020,9243.090011174037,9622.954,55.07036801174428,0.0,0,0,2,3676,0,0
2020-03-19,2020,8029.817769237408,8201.226,234.76490238813508,0.0,123,0,32,3738,0,0
2020-03-20,2020,256.05189733088923,249.76685,12.347580513971096,0.0,0,0,0,434,0,0
2020-03-21,2020,2232.685558791088,2217.318,134.8415229735146,0.0,23,0,29,2204,0,0
2020-03-22,2020,8136.318693963855,8327.043,383.4354712170337,0.0,379,0,72,3442,0,0
2020-03-23,2020,10231.118537372398,10725.067,10.438586051780335,0.0,0,0,0,3359,0,0
2020-03-24,2020,10154.486089873724,10696.575,3.119429792631853,0.0,0,0,0,3264,0,0
2020-03-25,2020,10260.089515559115,10710.961,6.519605341327947,0.0,0,0,0,3179,0,0
2020-03-26,2020,7091.698379204337,7147.215,156.36511387997086,0.0,13,0,22,3000,0,0
2020-03-27,2020,9430.81570849571,9542.951,91.76606953837737,0.0,0,0,0,3125,0,0
2020-03-28,2020,9460.04438157952,9816.041,25.665907527929143,0.0,0,0,0,3100,0,0
2020-03-29,2020,2794.9062879027233,2814.8145,149.89359704455194,0.0,122,0,12,1424,0,0
2020-03-30,2020,9482.989173341222,9357.42,597.5556685511781,0.0,1196,0,35,2618,0,0
2020-03-31,2020,20.30960561446273,18.525251,2.0521170777397213,0.0,0,0,0,22,0,0
2020-04-01,2020,10423.00192723879,11162.093,0.972099637832475,0.0,0,0,0,2773,0,0
2020-04-02,2020,10188.900892219488,10593.338,72.99589288042966,0.0,82,0,3,2662,1,0
2020-04-03,2020,4582.187193848743,4567.5645,201.39164842259257,0.0,77,0,29,1959,0,0
2020-04-04,2020,4688.165223796945,4715.171,201.92151839722786,0.0,74,0,7,2052,0,0
2020-04-05,2020,10431.107824708957,11030.529,7.816517408678087,0.0,0,0,0,2288,0,0
2020-04-06,2020,10645.152693607055,10989.495,13.135062005430465,0.0,0,0,0,2307,0,0
2020-04-07,2020,10321.801399220061,10460.716,73.5065795279948,0.0,0,0,0,2090,0,0
2020-04-08,2020,10688.156001603309,10915.429,33.603677001199856,0.0,0,0,0,1820,0,0
2020-04-09,2020,9725.06786847651,9803.519,152.119894000112,0.0,3,0,3,2080,0,0
2020-04-10,2020,9563.286754405144,9237.297,587.1690887042445,0.0,543,0,17,2048,0,0
2020-04-11,2020,10826.210104635245,11234.713,25.72671606384903,0.0,0,0,0,2227,0,0
2020-04-12,2020,10590.420676917642,10817.702,82.82167618958383,0.0,39,0,2,2394,1,0
2020-04-13,2020,3174.9252973593257,3199.138,147.3357990748937,0.0,60,0,12,1764,0,0
2020-04-14,2020,7188.574541398806,7057.8105,405.6052833913697,0.0,319,0,20,3096,0,0
2020-04-15,2020,8685.785505682685,8912.014,147.80314084283117,0.0,1,0,7,3096,20,3
2020-04-16,2020,10628.550626158734,10645.582,209.39121677171994,0.0,50,43,0,3192,49,49
2020-04-17,2020,10018.134349501026,9952.779,357.1855534673548,0.0,167,0,6,3275,1,1
2020-04-18,2020,10650.655036088283,10790.006,113.95089846362552,0.0,13,0,3,3402,0,0
2020-04-19,2020,10061.604624777736,10442.699,63.31408990412294,0.0,0,0,0,3712,0,0
2020-04-20,2020,11428.551987792422,11776.442,26.441462120627456,0.0,0,0,0,3886,0,0
2020-04-21,2020,11188.794686545549,11628.72,28.0759185892355,0.0,0,0,0,3990,0,0
2020-04-22,2020,11266.59077154104,11687.32,41.17499771858413,0.0,0,0,0,4123,0,0
2020-04-23,2020,11375.92315704217,11629.203,87.08526627519669,0.0,0,0,0,4123,0,0
2020-04-24,2020,9331.297431846,9246.302,260.6681137582952,0.0,7,0,2,4061,0,0
2020-04-25,2020,2971.880158159889,2900.4058,154.9021119874639,0.0,6,0,6,3348,0,0
2020-04-26,2020,6960.094942634175,6762.822,371.90455940036725,0.0,263,0,6,3534,0,0
2020-04-27,2020,11530.721229598157,11533.804,206.1748931962593,0.0,24,0,4,4278,0,0
2020-04-28,2020,9297.587598399634,9281.244,192.6784252762019,0.0,21,0,7,3503,0,0
2020-04-29,2020,4752.081937321406,4743.1035,157.47569254012436,0.0,2,0,25,3689,0,0
2020-04-30,2020,5102.758795653302,5130.762,144.23231034231137,0.0,1,0,13,3565,0,0
2020-05-01,2020,7178.264523887243,6985.837,445.34806484332586,0.0,277,0,11,3875,0,0
2020-05-02,2020,3056.385859576895,2914.733,212.54811731193388,0.0,188,0,16,1944,0,0
2020-05-03,2020,5946.350200506168,5762.832,371.1158455612704,0.0,205,0,21,3720,0,0
2020-05-04,2020,4958.234344101836,4826.274,230.34354657541692,0.0,13,0,14,3317,0,0
2020-05-05,2020,6692.290000388541,6587.1846,367.59722386782914,0.0,204,0,17,3937,0,0
2020-05-06,2020,6617.444666148738,6535.39,290.7306277783405,0.0,94,0,14,3689,0,0
2020-05-07,2020,9521.854682888234,9426.071,419.28155377053855,0.0,313,0,38,4216,0,0
2020-05-08,2020,8821.65081580652,8776.333,185.45381123881546,0.0,5,0,20,3692,0,0
2020-05-09,2020,9817.49042006259,9779.3955,269.45859551385604,0.0,1,0,31,4402,0,0
2020-05-10,2020,5523.2960890072145,5287.754,320.72614920718735,0.0,33,0,20,3838,0,0
2020-05-11,2020,172.67228720516323,171.26482,6.167526781066606,0.0,0,0,0,352,0,0
2020-05-12,2020,8600.013295257158,8400.101,541.3295957277769,0.0,443,0,17,4499,0,0
2020-05-13,2020,9360.14376029414,9318.375,320.77425964595443,0.0,130,0,32,3909,0,0
2020-05-14,2020,6241.74572309368,6151.3535,271.3763105031371,0.0,41,0,20,4499,0,0
2020-05-15,2020,10287.799340031408,10333.549,329.66081052262905,0.0,216,0,20,4525,0,0
2020-05-16,2020,7567.969610349107,7577.471,248.08277768270435,0.0,119,0,10,2648,0,0
2020-05-17,2020,10162.322158946636,9981.718,484.10623464793804,0.0,189,0,53,4520,0,0
2020-05-18,2020,11092.717045384687,11243.31,153.62884323890884,0.0,1,0,55,4573,0,0
2020-05-19,2020,9383.754106541744,9416.096,250.69383935038064,0.0,81,0,49,4064,0,0
2020-05-20,2020,5371.259997145864,5247.6753,274.35672259964986,0.0,48,0,30,3679,0,0
2020-05-21,2020,11637.138819190117,11689.492,242.98767909302362,0.0,35,0,51,4644,0,0
2020-05-22,2020,6802.467372722208,6899.955,166.66401081852007,0.0,0,0,28,4053,0,0
2020-05-23,2020,2274.471249267254,2219.9512,98.82073038103223,0.0,0,0,19,2432,0,0
2020-05-24,2020,8397.270070326893,8563.701,272.01875435548243,0.0,82,0,31,4110,1,0
2020-05-25,2020,4211.285566437675,4242.6587,163.40713859226676,0.0,39,0,34,3488,0,0
2020-05-26,2020,6063.918041993169,5821.5283,405.9780731011923,0.0,133,0,53,2668,0,0
2020-05-27,2020,10914.740296224762,10803.402,487.6107850136292,0.0,409,0,57,4648,1,0
2020-05-28,2020,5830.730875081409,5942.618,182.2419099097986,0.0,64,0,29,3453,0,0
2020-05-29,2020,9547.903292574374,9658.123,282.2441345722048,0.0,114,0,39,4485,0,0
2020-05-30,2020,9098.821561853052,9110.579,300.92749132941265,0.0,44,0,42,5038,0,0
2020-05-31,2020,6912.821663171773,6935.8574,161.55151598234335,0.0,17,0,43,4792,1,0
2020-06-01,2020,12064.843556667523,12211.804,175.8307192034469,0.0,29,0,56,4990,0,0
2020-06-02,2020,10303.392795316518,10269.523,310.63590556613883,0.0,99,0,58,4654,0,0
2020-06-03,2020,11886.915125781017,11943.348,216.4058005254032,0.0,74,0,60,5374,0,0
2020-06-04,2020,6700.82994060132,6741.64,181.66061704913534,0.0,3,0,29,4326,0,0
2020-06-05,2020,4974.326725937743,4886.7383,267.53369313610597,0.0,23,0,47,3808,0,0
2020-06-06,2020,4751.005032397323,4700.953,163.5309849410834,0.0,8,0,51,5180,0,0
2020-06-07,2020,2137.3420012347224,2102.0308,80.05904531449471,0.0,1,0,30,3348,0,0
2020-06-08,2020,8506.419618593723,8432.955,313.45797822582523,0.0,101,0,51,5761,1,0
2020-06-09,2020,8508.04161894605,8525.845,285.602866679245,0.0,45,0,50,5029,0,0
2020-06-10,2020,4831.946957714284,4806.8,158.3896531205545,0.0,4,0,38,5168,0,0
2020-06-11,2020,5179.237228886361,4948.817,408.5946017739526,0.0,213,0,57,4773,0,0
2020-06-12,2020,8484.145600998065,8364.833,346.7332935446468,0.0,60,0,62,5717,0,0
2020-06-13,2020,7390.42310476423,7175.861,333.743382948366,0.0,64,0,72,4656,11,0
2020-06-14,2020,2485.488723557639,2403.016,134.19883490344088,0.0,7,0,41,3528,0,0
2020-06-15,2020,10357.634217635774,10050.896,498.85276643151116,0.0,158,0,90,5565,0,0
2020-06-16,2020,9482.725493999073,9286.813,415.09092445773666,0.0,51,0,64,5730,0,0
2020-06-17,2020,11283.235870611217,11114.14,386.38686558656207,0.0,76,0,71,5674,0,0
2020-06-18,2020,4379.496945758996,4253.2446,198.79393028246903,0.0,10,0,34,4028,0,0
2020-06-19,2020,1583.2974750669975,1544.5575,66.67112114826556,0.0,0,0,35,2849,0,0
2020-06-20,2020,3478.2134095386373,3391.9229,145.3170897322615,0.0,3,0,48,5032,0,0
2020-06-21,2020,2185.9604478557612,2108.5469,94.07059928979861,0.0,1,0,23,2688,0,0
2020-06-22,2020,11144.092275126572,11036.004,410.77152360620073,0.0,182,0,105,5408,0,0
2020-06-23,2020,10725.230778178036,10416.737,605.1088442144105,0.0,241,0,117,5565,0,0
2020-06-24,2020,5568.711654981731,5492.3794,197.11822297228034,0.0,0,0,55,4699,0,0
2020-06-25,2020,11159.306039730718,10956.052,572.6273371740363,0.0,192,0,156,5561,0,0
2020-06-26,2020,8230.281163878242,8153.0103,312.6995292855753,0.0,5,0,112,5285,0,0
2020-06-27,2020,8795.775976551658,8643.001,459.94222330302034,0.0,154,0,121,4816,1,0
2020-06-28,2020,7100.744547020807,6859.9814,378.92159026780996,0.0,16,0,105,5280,0,0
2020-06-29,2020,6760.253090649193,6771.347,298.22037802879,0.0,89,0,77,5013,1,1
2020-06-30,2020,11962.947228078881,11968.117,307.0869426272607,0.0,19,0,163,5730,0,0
2020-07-01,2020,9357.700655408567,8894.59,700.7622168386846,0.0,241,0,129,6125,0,0
2020-07-02,2020,7444.286030298973,7067.9966,573.4572941941689,0.0,204,0,99,5962,0,0
2020-07-03,2020,8744.24690261355,8598.754,514.254192582829,0.0,134,0,119,5447,0,0
2020-07-04,2020,11737.597082512159,11693.119,280.4581669707146,0.0,22,0,151,6244,0,0
2020-07-05,2020,6254.050542359366,5891.5293,515.1510965711045,0.0,123,0,118,6174,0,0
2020-07-06,2020,10098.18835404692,10032.06,399.7467427035682,0.0,239,0,117,5385,0,0
2020-07-07,2020,7911.018244993411,7725.4,517.0554053773326,0.0,174,0,105,6225,0,0
2020-07-08,2020,3020.21233832921,3009.107,103.59471794665686,0.0,1,0,36,4687,0,0
2020-07-09,2020,4417.510078243051,4333.124,218.46665783789808,0.0,0,0,69,5891,1,0
2020-07-10,2020,5970.696935336316,5828.9937,283.20587767055554,0.0,21,0,59,6063,0,0
2020-07-11,2020,6202.745364315228,5960.6367,480.5169916778473,0.0,202,0,84,5114,0,0
2020-07-12,2020,8517.718380033532,8176.21,577.1813559853463,0.0,341,0,113,6442,0,0
2020-07-13,2020,11813.300184692955,11878.75,284.610185955893,0.0,106,0,162,6240,0,0
2020-07-14,2020,11809.670184172282,11742.558,336.2772257491884,0.0,124,0,165,6242,1,0
2020-07-15,2020,3519.868861857336,3420.16,165.98400514060296,0.0,1,0,46,5031,0,0
2020-07-16,2020,6055.439315452313,5853.9297,414.85023547082477,0.0,178,0,94,5020,0,0
2020-07-17,2020,4934.446715246311,4817.099,214.4024747845939,0.0,13,0,48,4558,0,0
2020-07-18,2020,9787.11081216319,9313.359,679.6284686510662,0.0,284,0,157,6351,0,0
2020-07-19,2020,8957.786604602767,8785.272,367.9020609842873,0.0,95,0,140,5476,9,2
2020-07-20,2020,8887.302471913508,8732.582,418.7745513062249,0.0,57,0,99,5885,0,0
2020-07-21,2020,9881.790694402613,9582.351,582.534022035446,0.0,208,0,122,6225,0,0
2020-07-22,2020,11065.634347385274,10788.11,477.16660790282816,0.0,208,0,148,6171,0,0
